filename, concept, elCounter, elELapsedTimeInMilliseconds, elkCounter, elkELapsedTimeInMilliseconds, hermitCounter, hermitELapsedTimeInMilliseconds
pizza.owl, "PrinceCarlo", 6,  7,7,  2,  11, 67
pizza.owl, "TobascoPepperSauceTopping", 7,  7,8,  2,  8, 59
pizza.owl, "SeafoodTopping", 5,  7,5,  2,  5, 64
pizza.owl, "GreenPepperTopping", 7,  7,8,  2,  8, 59
pizza.owl, "GorgonzolaTopping", 6,  7,7,  2,  7, 65
salad_bar.owx, Oregano, 5,  104,5,  138,  5, 117
salad_bar.owx, Non_Vegetarian, 4,  10,4,  16,  4, 52
salad_bar.owx, Caeser_Salad, 5,  8,9,  10,  9, 58
salad_bar.owx, Shrimp, 6,  6,6,  14,  6, 31
salad_bar.owx, Vegetable, 4,  4,4,  7,  4, 31
salad_bar.owx, Greek_Salad, 5,  11,6,  6,  7, 23
salad_bar.owx, Dressing, 4,  7,4,  6,  4, 50
salad_bar.owx, TortillaChips, 5,  4,5,  5,  5, 24
salad_bar.owx, Mint, 5,  9,5,  31,  5, 42
salad_bar.owx, CaesarDressing, 5,  7,5,  20,  5, 31
salad_bar.owx, Avocado, 5,  5,5,  8,  5, 30
salad_bar.owx, Parsley, 5,  5,5,  10,  5, 46
salad_bar.owx, LimeVinegar, 5,  10,5,  14,  5, 30
salad_bar.owx, Balsamicglaze, 5,  10,5,  11,  5, 38
salad_bar.owx, Ingredients, 3,  6,3,  8,  3, 28
salad_bar.owx, Dairy, 5,  6,5,  11,  5, 27
salad_bar.owx, GlutenValue, 2,  8,2,  9,  2, 25
salad_bar.owx, Salad, 3,  6,3,  8,  3, 45
salad_bar.owx, Corn, 5,  7,5,  8,  5, 60
salad_bar.owx, Cobb_Salad, 5,  7,5,  17,  8, 37
salad_bar.owx, Salad_Name, 4,  6,4,  9,  4, 25
salad_bar.owx, Protein, 4,  6,4,  8,  4, 29
salad_bar.owx, Croutons, 5,  6,5,  11,  5, 24
salad_bar.owx, Spinach, 5,  6,5,  6,  5, 20
salad_bar.owx, Pescitarian, 4,  7,5,  7,  6, 34
salad_bar.owx, Lettuce, 5,  7,5,  7,  5, 32
salad_bar.owx, NoGluten, 4,  7,4,  8,  4, 74
salad_bar.owx, SmokedSalmonSalad, 5,  24,8,  31,  8, 31
salad_bar.owx, Chicken, 6,  8,6,  8,  6, 26
salad_bar.owx, Herbs, 4,  9,4,  10,  4, 28
salad_bar.owx, Vegetarian, 4,  6,4,  4,  4, 17
salad_bar.owx, Salad_Bar, 2,  3,2,  5,  2, 18
salad_bar.owx, Fish, 5,  7,5,  16,  5, 18
salad_bar.owx, GlutenSalads, 4,  5,4,  9,  4, 27
salad_bar.owx, GlutenFreeSalads, 4,  12,4,  6,  4, 29
salad_bar.owx, ChipotleRanch, 5,  8,5,  7,  5, 24
salad_bar.owx, OliveOil, 5,  6,5,  9,  5, 18
salad_bar.owx, RedWineVinegar, 5,  7,5,  8,  5, 25
salad_bar.owx, Tomato, 5,  6,5,  10,  5, 21
salad_bar.owx, Crunches, 4,  4,4,  6,  4, 21
salad_bar.owx, Cucumber, 5,  11,5,  6,  5, 16
salad_bar.owx, Egg, 6,  4,6,  7,  6, 17
salad_bar.owx, Mozzarella, 6,  4,6,  7,  6, 15
salad_bar.owx, ParmesanCheese, 6,  4,6,  8,  6, 17
salad_bar.owx, Poultry, 5,  5,5,  10,  5, 32
salad_bar.owx, Tabbouleh_Salad, 5,  9,5,  8,  7, 19
salad_bar.owx, Caprese_Salad, 5,  5,6,  10,  7, 26
salad_bar.owx, Gluten, 4,  27,4,  11,  4, 20
salad_bar.owx, Nutrition, 3,  5,3,  6,  3, 15
salad_bar.owx, Onion, 5,  6,5,  6,  5, 17
salad_bar.owx, Bacon, 6,  4,6,  6,  6, 15
salad_bar.owx, Salmon, 6,  7,6,  7,  6, 27
salad_bar.owx, Basil, 5,  6,5,  5,  5, 14
salad_bar.owx, Vegan, 4,  4,4,  6,  5, 12
salad_bar.owx, BulgurWheat, 5,  3,5,  5,  5, 15
salad_bar.owx, Southwest_Salad, 5,  4,5,  5,  7, 17
salad_bar.owx, FetaCheese, 6,  4,6,  5,  6, 19
salad_bar.owx, BlueCheese, 6,  4,6,  5,  6, 19
