filename, concept, elCounter, elELapsedTimeInMilliseconds, elkCounter, elkELapsedTimeInMilliseconds, hermitCounter, hermitELapsedTimeInMilliseconds
cto.clinical-trials-ontology.1.owl.xml, Neuropsychiatric_Inventory, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, PK_parameter_units_of_measure, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Single_experimental_unit_allocation_group, 11,  6,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Phase_VI, 8,  6,8,  3,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Study_Site, 8,  6,8,  2,  8, 7
cto.clinical-trials-ontology.1.owl.xml, Last_updated_Date, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Year, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Parkinson_disease, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Withdrawn_study, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Status, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Agitation_test, 9,  8,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Committees_for_Multicenter_Clinical_Trials, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Hohen_and_Yahr_Scale, 8,  6,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Study_type, 3,  6,3,  2,  3, 5
cto.clinical-trials-ontology.1.owl.xml, Drug_addiction, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, ml, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Executive_Functions, 9,  6,9,  2,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Submission, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Amyotrophic_Lateral_Scherosis, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Causal_Assessment, 8,  5,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Average_Body_Weight_Gain, 13,  5,13,  2,  13, 5
cto.clinical-trials-ontology.1.owl.xml, Biological_Readouts, 8,  5,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Stroke, 10,  5,10,  2,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Controlled_trial, 7,  5,7,  2,  7, 5
cto.clinical-trials-ontology.1.owl.xml, Vital_signs, 11,  6,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Clinical_Trial_Readouts, 7,  6,7,  2,  7, 5
cto.clinical-trials-ontology.1.owl.xml, Fluctuations_in_attention, 11,  6,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Approved_for_marketing, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Neuropsychiatric_Test_Battery, 9,  6,9,  2,  9, 8
cto.clinical-trials-ontology.1.owl.xml, Biological_Laboratory_variables, 11,  6,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Phase_not_applicable, 8,  6,8,  2,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Seizures, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Epilepsy, 10,  6,10,  3,  10, 5
cto.clinical-trials-ontology.1.owl.xml, International_site, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Plasma, 10,  5,10,  2,  10, 7
cto.clinical-trials-ontology.1.owl.xml, Magnetic_Resonance_imaging, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Resting_state_functional_network_activity, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Masking, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Site_selection, 8,  5,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Allocation_group_cardinality, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Mortality_rate, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Single_blind, 10,  8,10,  3,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Treatment_episode, 12,  6,12,  3,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Parallel_group_study_design, 7,  6,7,  3,  7, 6
cto.clinical-trials-ontology.1.owl.xml, Quality_of_life, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, CSF_markers, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Basic_science, 11,  6,11,  2,  11, 7
cto.clinical-trials-ontology.1.owl.xml, Instantaneous_study, 5,  5,5,  2,  5, 5
cto.clinical-trials-ontology.1.owl.xml, Study_Investigator, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Terminal_body_weight, 12,  5,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Age_unit, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Clinical_biomarkers, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Parallel_Assignment, 11,  5,11,  2,  11, 6
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Sub-Domain, 8,  5,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Reason_for_treatment, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Single_Group_Assignment, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_matched_pairs, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Open_study, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Regulatory_Application_Sponsor, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Pivotal_trial, 9,  6,9,  2,  9, 7
cto.clinical-trials-ontology.1.owl.xml, Treatment_failure_reason, 12,  6,12,  3,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Historical_observational_cohort, 6,  6,6,  2,  6, 5
cto.clinical-trials-ontology.1.owl.xml, Adaptive_design, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Informations_of_study, 8,  5,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Stratified_randomization, 12,  5,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Stratum_Group, 9,  8,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Prospective_study, 5,  5,5,  2,  5, 5
cto.clinical-trials-ontology.1.owl.xml, Primary_endpoint_measure, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Closed_study, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Observation, 13,  6,13,  2,  13, 5
cto.clinical-trials-ontology.1.owl.xml, Random_allocation, 10,  5,10,  2,  10, 6
cto.clinical-trials-ontology.1.owl.xml, 50-80_years, 12,  6,12,  3,  12, 8
cto.clinical-trials-ontology.1.owl.xml, Multiple_site, 9,  6,9,  3,  9, 6
cto.clinical-trials-ontology.1.owl.xml, P-Values, 10,  6,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Biochemical_biomarkers_identified_in_cerebrospinal_fluid_and_serum, 11,  6,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Blinded, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Exclusion_criteria, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Analytical_study, 4,  5,4,  2,  4, 7
cto.clinical-trials-ontology.1.owl.xml, Concomitant_medication, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Active_control, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Double_blind, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Molecular_Readouts, 8,  5,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Study_Protocol_Document, 9,  6,9,  3,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Clinical_Global_Impression_of_Change, 8,  6,8,  2,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Informed_consent, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Syncope, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Combination_trial, 8,  6,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Alzheimer's_disease, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Confusion, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Adverse_Event_Action-Taken, 8,  5,8,  2,  8, 7
cto.clinical-trials-ontology.1.owl.xml, fg/mL, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Experimental, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Study_administrative_relation, 12,  5,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Date_of_registration, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Completion_Date, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Body_weight_gain, 12,  5,12,  2,  12, 7
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_withdrawal_design, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Clinical_Dementia_Rating_Scale-sum_of_boxes, 8,  6,8,  2,  8, 6
cto.clinical-trials-ontology.1.owl.xml, Suspended_study, 11,  6,11,  3,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Case-control, 12,  6,12,  3,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Data_analyzed_within_single_experimental_units, 10,  8,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Gender, 11,  6,11,  3,  11, 8
cto.clinical-trials-ontology.1.owl.xml, Recruiting, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Assignment_characteristics, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Identifier, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Functional_imaging_fMRI, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Longitudinal_study, 4,  5,4,  2,  4, 5
cto.clinical-trials-ontology.1.owl.xml, Parallel_trial, 8,  5,8,  2,  8, 8
cto.clinical-trials-ontology.1.owl.xml, Irritability_test, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Depression, 10,  5,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, 18-N/A_years, 12,  6,12,  2,  12, 5
cto.clinical-trials-ontology.1.owl.xml, Single_group_study_design, 7,  6,7,  2,  7, 5
cto.clinical-trials-ontology.1.owl.xml, Neuropsychological_Test_Battery, 8,  6,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Descriptive_study, 4,  6,4,  2,  4, 7
cto.clinical-trials-ontology.1.owl.xml, Safety_study, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, _Pittsburgh_Agitation_Scale, 8,  6,8,  2,  8, 5
cto.clinical-trials-ontology.1.owl.xml, Study_Resource, 10,  6,10,  2,  10, 5
cto.clinical-trials-ontology.1.owl.xml, Pharmacodynamic_study, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Apathy_test, 9,  5,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Efficacy_study, 9,  6,9,  2,  9, 5
cto.clinical-trials-ontology.1.owl.xml, Multiple_regimen, 11,  5,11,  5,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Feasibility_assessment, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Diabetes, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Prevention, 11,  5,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Funding, 13,  5,13,  2,  13, 5
cto.clinical-trials-ontology.1.owl.xml, Sham_comparator, 10,  6,10,  2,  10, 8
cto.clinical-trials-ontology.1.owl.xml, Multiple_Sclerosis, 10,  6,10,  3,  10, 6
cto.clinical-trials-ontology.1.owl.xml, Undetermined_stroke, 11,  6,11,  2,  11, 5
cto.clinical-trials-ontology.1.owl.xml, Randomized_blinded_factorial, 10,  6,10,  2,  10, 5
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000215, 5,  368,5,  64,  5, 214
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000326, 6,  326,6,  41,  6, 117
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001110, 6,  324,6,  23,  6, 76
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000082, 5,  248,5,  21,  5, 63
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000328, 7,  248,7,  15,  7, 57
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000023, 5,  237,5,  12,  5, 52
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001248, 10,  231,10,  15,  10, 60
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000060, 5,  235,5,  11,  5, 52
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000348, 11,  232,11,  10,  11, 54
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001009, 6,  234,6,  11,  6, 51
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005515, 5,  223,5,  8,  5, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001829, 6,  229,6,  9,  6, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000336, 6,  243,6,  10,  6, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001119, 6,  221,6,  8,  6, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005505, 7,  221,7,  8,  7, 55
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000252, 5,  222,5,  9,  5, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000075, 5,  222,5,  8,  5, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000244, 5,  223,5,  9,  5, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001114, 6,  221,6,  7,  6, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005011, 9,  223,9,  8,  9, 50
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005637, 8,  223,8,  10,  8, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001121, 6,  219,6,  9,  6, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001234, 13,  216,13,  7,  13, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005562, 7,  210,7,  7,  7, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001102, 6,  212,6,  8,  6, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006026, 8,  211,8,  8,  8, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006019, 8,  208,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000085, 6,  205,6,  8,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000297, 7,  204,7,  8,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000174, 6,  203,6,  8,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005615, 9,  209,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001050, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000096, 5,  203,5,  7,  5, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005587, 7,  202,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001191, 11,  207,11,  7,  11, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000128, 8,  202,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005599, 12,  202,12,  7,  12, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000223, 7,  205,7,  8,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000168, 5,  207,5,  8,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001168, 14,  206,14,  8,  14, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001093, 5,  202,5,  8,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000182, 6,  201,6,  7,  6, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001062, 7,  204,7,  8,  7, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000317, 5,  202,5,  7,  5, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000341, 7,  205,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005804, 9,  205,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001269, 9,  202,9,  8,  9, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000229, 8,  205,8,  7,  8, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001016, 5,  202,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005501, 11,  206,11,  10,  11, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005630, 8,  201,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005674, 8,  204,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005555, 6,  205,6,  7,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000084, 4,  205,4,  7,  4, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001164, 9,  201,9,  7,  9, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001021, 8,  203,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000126, 8,  202,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000300, 9,  205,9,  8,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000345, 6,  202,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005544, 8,  204,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000090, 9,  202,9,  8,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000050, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000042, 6,  202,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005552, 5,  207,5,  8,  5, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000206, 7,  201,7,  7,  7, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000009, 5,  201,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000273, 11,  205,11,  8,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000054, 6,  201,6,  8,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000066, 7,  202,7,  7,  7, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000078, 6,  206,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001036, 9,  205,9,  8,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000158, 7,  205,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000364, 7,  206,7,  8,  7, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005550, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005626, 11,  207,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000181, 6,  205,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001249, 9,  206,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005664, 9,  205,9,  7,  9, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006010, 7,  203,7,  7,  7, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001161, 10,  240,10,  15,  10, 87
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000112, 8,  215,8,  8,  8, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000038, 7,  206,7,  9,  7, 65
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001253, 10,  240,10,  8,  10, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000228, 8,  205,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001243, 10,  205,10,  7,  10, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000035, 5,  203,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001136, 9,  205,9,  8,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000346, 12,  203,12,  8,  12, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005019, 5,  203,5,  8,  5, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005563, 6,  203,6,  8,  6, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000051, 4,  208,4,  7,  4, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006001, 7,  202,7,  7,  7, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001200, 11,  203,11,  8,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006042, 11,  207,11,  8,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005548, 4,  201,4,  7,  4, 47
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005657, 13,  203,13,  8,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005524, 6,  204,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006031, 14,  202,14,  9,  14, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001052, 5,  204,5,  8,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001133, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005516, 4,  203,4,  7,  4, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000162, 6,  205,6,  8,  6, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001134, 5,  203,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000217, 2,  203,2,  7,  2, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001190, 11,  203,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005613, 9,  205,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000309, 6,  204,6,  7,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000303, 7,  203,7,  7,  7, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000056, 6,  204,6,  8,  6, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001812, 6,  202,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001225, 12,  203,12,  8,  12, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000324, 5,  204,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005634, 10,  205,10,  7,  10, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001801, 6,  201,6,  7,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001057, 7,  202,7,  7,  7, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000259, 11,  201,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000142, 9,  204,9,  7,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005617, 9,  202,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001246, 9,  217,9,  8,  9, 46
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000351, 14,  241,14,  9,  14, 48
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001167, 14,  213,14,  8,  14, 49
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001194, 11,  210,11,  8,  11, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005642, 10,  220,10,  8,  10, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000177, 3,  205,3,  7,  3, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006037, 13,  206,13,  7,  13, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000114, 8,  202,8,  7,  8, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005622, 13,  203,13,  7,  13, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0006015, 13,  204,13,  7,  13, 44
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001250, 9,  204,9,  7,  9, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000219, 5,  203,5,  7,  5, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000316, 8,  205,8,  7,  8, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001228, 7,  202,7,  7,  7, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000164, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000358, 6,  204,6,  7,  6, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001140, 10,  203,10,  7,  10, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001204, 11,  204,11,  7,  11, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000003, 5,  204,5,  7,  5, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001106, 6,  202,6,  7,  6, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005670, 10,  202,10,  7,  10, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000301, 9,  205,9,  8,  9, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000279, 12,  204,12,  7,  12, 43
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000179, 4,  205,4,  7,  4, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000318, 8,  203,8,  8,  8, 45
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0000010, 7,  208,7,  7,  7, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005551, 4,  203,4,  8,  4, 41
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001116, 6,  204,6,  9,  6, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005638, 11,  202,11,  7,  11, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005579, 16,  205,16,  7,  16, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0001031, 8,  204,8,  7,  8, 42
eco.evidence-and-conclusion-ontology.49.owl.xml, ECO_0005571, 6,  204,6,  7,  6, 43
